prov,latitude,longitude,source
inat,31.7072758016,-111.1841486103,inat
inat,31.4407616667,-111.1127861667,inat
inat,22.1327583333,-100.607405,inat
inat,19.8055547,-100.1734224,inat
inat,19.3135223216,-99.7004220198,inat
inat,18.5634898889,-97.49002075,inat
inat,18.5653800833,-97.4926071111,inat
inat,18.5659923333,-97.4935913056,inat
inat,22.8337410551,-102.546095201,inat
inat,22.831802789,-102.5455809381,inat
inat,31.7960344557,-111.0157486482,inat
inat,20.351345,-99.4325783333,inat
inat,32.3840254061,-110.8107725188,inat
inat,31.7960388889,-111.0157166667,inat
inat,21.3179570335,-99.8323533698,inat
inat,20.273365176,-99.9445804766,inat
inat,17.7331963309,-97.4947967649,inat
inat,31.7980533333,-111.0166333333,inat
inat,25.0958825905,-105.2849251973,inat
inat,18.5660514722,-97.4785613889,inat
inat,31.7960414886,-111.0158004761,inat
inat,32.3370531628,-110.6853016987,inat
inat,31.8204083333,-109.1236111111,inat
inat,21.7775859831,-102.5237579344,inat
inat,20.763014392,-100.5326852761,inat
inat,20.8062616667,-100.5103133333,inat
inat,19.9173227167,-100.1998145878,inat
inat,20.6346992714,-99.815848092,inat
inat,20.3682116667,-104.9926916667,inat
inat,32.1206471667,-110.4924866667,inat
inat,19.27953955,-97.33744641,inat
inat,21.2692981138,-100.5015345588,inat
inat,23.116200235,-102.9856413603,inat
inat,20.8589833333,-100.9238666667,inat
inat,32.2432280726,-111.1683671199,inat
inat,32.279111,-110.5575319722,inat
inat,20.1182466744,-98.6839681861,inat
inat,20.4340508938,-99.3560600281,inat
inat,32.3260574341,-110.699798584,inat
inat,33.7327722222,-116.378625,inat
inat,21.2740573596,-100.5110330914,inat
inat,20.4774035582,-101.75309860590001,inat
inat,20.91260595,-100.7783334,inat
inat,22.7491702778,-102.5381316944,inat
inat,21.4503876558,-100.1313545065,inat
inat,32.2217160312,-110.8030923414,inat
inat,21.8990240707,-101.6560810804,inat
inat,19.9984166667,-100.2301333333,inat
inat,20.41913,-99.3519033333,inat
inat,32.3728218079,-110.9142608643,inat
inat,19.3381118038,-98.9716904238,inat
inat,32.3372833333,-110.6850516667,inat
inat,20.6956048919,-100.5142547789,inat
inat,19.978955,-100.2379533333,inat
inat,22.0916320649,-101.942092739,inat
inat,32.41703,-110.87601,inat
inat,19.2601905016,-99.204541035,inat
inat,20.3185337158,-99.337419346,inat
inat,31.5678166667,-111.051225,inat
inat,19.738592904,-98.8441818953,inat
inat,19.322779,-99.1923409722,inat
inat,20.23975695,-99.7935008,inat
inat,19.5917719603,-99.0708875656,inat
inat,20.3681850433,-99.3816223144,inat
inat,20.0760768288,-98.722231859,inat
inat,31.79495612,-111.01521077,inat
inat,17.6488189361,-97.1246673462,inat
inat,22.4432122,-101.1915211997,inat
inat,18.3812449722,-97.586127,inat
inat,20.6651613296,-100.1105540246,inat
inat,21.9692533333,-101.9215166667,inat
inat,20.2306756588,-98.6282768101,inat
inat,32.0453028333,-110.0865166667,inat
inat,32.33714667,-110.68531667,inat
inat,20.6942405489,-99.8368769737,inat
inat,21.0139331818,-101.2324066162,inat
inat,31.7949116667,-111.01521945,inat
inat,22.625274004,-100.43432381,inat
inat,40.6896057129,-74.023475647,inat
inat,20.2238387891,-98.6202462763,inat
inat,19.8917572,-101.2139754,inat
inat,32.1205490322,-110.4921848404,inat
inat,19.0567816389,-98.4836765278,inat
inat,20.6682085276,-100.1121214596,inat
inat,19.6010976218,-97.3653538212,inat
inat,20.918058267,-99.7205343846,inat
inat,21.8402017176,-101.8209030678,inat
inat,33.3302687265,-111.0459455471,inat
inat,19.0719039722,-98.39279,inat
inat,21.312633,-100.111023,inat
inat,19.5926502845,-99.0752734806,inat
inat,19.5915508105,-99.0721868848,inat
inat,32.1887029382,-110.9401526303,inat
inat,20.6909242767,-99.8365710869,inat
inat,32.2431911118,-111.1675719246,inat
inat,20.9181921538,-100.7281923294,inat
inat,22.09285,-100.9684366667,inat
inat,33.763195,-110.978325,inat
inat,19.5870483304,-101.6140625998,inat
inat,18.8949697464,-98.314501693,inat
inat,18.9048575469,-98.30940084,inat
inat,28.5916533333,-106.0542611667,inat
inat,20.3348644667,-100.1246600971,inat
inat,32.3269845554,-110.7080949698,inat
inat,20.4334294386,-99.2313360711,inat
inat,20.5326359,-99.6323321,inat
inat,21.1626006355,-102.8106941481,inat
inat,17.4646331147,-97.4186585471,inat
inat,19.2591788333,-97.9308315833,inat
inat,32.3261397104,-110.6975111357,inat
inat,32.3421814418,-110.6840358539,inat
inat,22.1916661654,-101.7666501179,inat
inat,19.5832948002,-99.1047114831,inat
inat,19.2516808868,-99.1347533092,inat
inat,19.5931736398,-99.0905552007,inat
inat,20.825895,-102.370705,inat
inat,20.6415333333,-101.7044133333,inat
inat,20.0272366667,-99.1491916667,inat
inat,20.1644444444,-98.9691666667,inat
inat,31.951720121,-109.9646200258,inat
inat,20.8023685674,-99.6402344087,inat
inat,21.87732833,-102.42285333,inat
inat,21.87715333,-102.422775,inat
inat,20.8748552137,-99.6608399844,inat
inat,19.9926766667,-100.5965633333,inat
inat,18.8751944722,-98.2849424722,inat
inat,22.2018316267,-103.6866302107,inat
inat,19.9928,-100.7551183333,inat
inat,19.99285,-100.7548516667,inat
inat,19.99317,-100.7545133333,inat
inat,19.9932333333,-100.75454,inat
inat,19.9932833333,-100.7545733333,inat
inat,19.9932766667,-100.75457,inat
inat,19.993275,-100.7545616667,inat
inat,19.993295,-100.7545683333,inat
inat,19.9933116667,-100.7545683333,inat
inat,19.9933366667,-100.75452,inat
inat,32.3971732108,-109.1102912153,inat
inat,25.2515521811,-101.0565833141,inat
inat,31.878720619,-109.1792400096,inat
inat,22.7777568362,-102.5642951578,inat
inat,22.7777061461,-102.5648803708,inat
inat,18.8783191667,-98.2630235278,inat
inat,19.7478256111,-98.8120956389,inat
inat,22.2703454,-101.630284,inat
inat,32.2987632751,-110.6037445068,inat
inat,22.0938,-102.5545883333,inat
inat,20.7947409844,-100.7206878439,inat
inat,19.8432055556,-100.3925166667,inat
inat,22.7796579122,-102.5441683754,inat
inat,31.794845574,-111.0146200048,inat
inat,32.22463667,-110.64569667,inat
inat,18.5604343333,-97.4637145833,inat
inat,22.0269642945,-103.0207943916,inat
inat,21.436945,-102.5873716667,inat
inat,19.5914092898,-99.0702874197,inat
inat,23.9653017,-104.7351405,inat
inat,19.7308194444,-100.3467361111,inat
inat,19.3361225,-97.4453964167,inat
inat,18.5853582971,-99.6724031121,inat
inat,18.5854027879,-99.6724319458,inat
inat,31.705131734,-110.9454943576,inat
inat,20.9915783333,-101.2506033333,inat
inat,20.2334594725,-98.6000595092,inat
inat,19.7447433333,-98.8451843056,inat
inat,19.8380624676,-102.3472766206,inat
inat,32.3625027778,-110.918,inat
inat,18.8836669722,-98.7093810833,inat
inat,20.8089809,-100.5286574,inat
inat,32.3438833333,-110.7161066667,inat
inat,18.4446732316,-97.4288318306,inat
inat,19.99331,-100.7548166667,inat
inat,19.9932416667,-100.75495,inat
inat,19.4850381368,-101.3580518537,inat
inat,20.0669444,-99.5908333,inat
inat,18.3898897608,-97.5839798525,inat
inat,20.5540916667,-100.3593833333,inat
inat,30.4282636111,-110.6655645,inat
inat,20.3231911624,-100.1392888722,inat
inat,21.4751783639,-100.9009297142,inat
inat,20.5235870612,-100.3873522823,inat
inat,21.0190145,-101.2573586,inat
inat,19.7124765068,-99.9581408501,inat
inat,19.7035960671,-99.7916910052,inat
inat,20.2929897308,-99.9228210447,inat
inat,20.2717704,-98.5102579997,inat
inat,20.4994831083,-100.3120803831,inat
inat,19.7281829616,-101.1170911789,inat
inat,20.6782201461,-99.7989517037,inat
inat,22.1184827065,-103.147107407,inat
inat,22.0847446,-103.2706625,inat
inat,32.3370883333,-110.6853333333,inat
inat,21.8480179722,-100.9853779722,inat
inat,19.6690749199,-101.1781180983,inat
inat,19.83932035,-102.3437835,inat
inat,33.3289416667,-111.030175,inat
inat,19.4789175309,-101.3605694782,inat
inat,20.9184373723,-100.7282868773,inat
inat,19.8070594668,-102.3017626349,inat
inat,20.37584417,-100.02430775,inat
inat,18.5682239444,-97.4781951667,inat
inat,20.7370269135,-100.5647532443,inat
inat,19.3131066085,-99.1804241106,inat
inat,19.9764744903,-99.1620644323,inat
inat,20.2079216667,-99.9984283333,inat
inat,20.2060716667,-99.9988633333,inat
inat,19.8889070579,-99.0931084041,inat
inat,23.8714122769,-104.6581287682,inat
inat,22.1621945,-101.0502695,inat
inat,20.1206371071,-99.8067626645,inat
inat,20.1205968109,-99.806615143,inat
inat,31.3411584659,-110.2615417985,inat
inat,19.6304866667,-101.2431416667,inat
inat,19.1572026463,-98.2130653614,inat
inat,19.157178924,-98.2131164776,inat
inat,21.267262218,-100.5110514089,inat
inat,20.8157513745,-100.5321808871,inat
inat,21.332395000000002,-102.0855116667,inat
inat,32.3363047222,-110.6946833333,inat
inat,18.9344079651,-98.1296657425,inat
inat,18.9345966667,-98.1305466667,inat
inat,18.891768,-98.2908835556,inat
inat,19.5930166809,-99.0611949177,inat
inat,31.5627453484,-111.1083955249,inat
inat,19.8171082283,-98.5978320614,inat
inat,33.261425,-111.1624611667,inat
inat,19.4787354651,-101.3614063274,inat
inat,19.7897833333,-99.6779466667,inat
inat,19.07731694,-97.7134149,inat
inat,22.2127053302,-101.0857193917,inat
inat,19.257009,-99.1959269722,inat
inat,19.4325274447,-99.1332080215,inat
inat,30.2144623222,-97.7806877811,inat
inat,21.8603536414,-102.3407092318,inat
inat,25.354180886,-100.3462749347,inat
inat,32.359795,-110.75566167,inat
inat,21.3224841373,-100.112562699,inat
inat,19.5928871168,-99.0909610145,inat
inat,19.3276896189,-99.174772203,inat
inat,19.8559135435,-101.2583413874,inat
inat,19.8561000822,-101.2582855222,inat
inat,19.8558333333,-101.2580555556,inat
inat,20.5481333333,-100.354355,inat
inat,20.5540366667,-100.3599033333,inat
inat,18.9962015395,-97.8290389558,inat
inat,32.3518746995,-110.7405912504,inat
inat,21.8604,-101.6121616667,inat
inat,19.5921533333,-99.0899361667,inat
inat,19.7765579085,-99.258286804,inat
inat,18.5841643281,-99.6762251554,inat
inat,19.7794075,-99.2590103056,inat
inat,19.6290626525,-101.2127456664,inat
inat,19.7760681291,-99.2096315816,inat
inat,19.8076946106,-99.2044619184,inat
inat,19.601869,-99.110196,inat
inat,20.1442485484,-98.4562195113,inat
inat,32.2351496417,-110.8660297703,inat
inat,19.6029382612,-99.1099930829,inat
inat,19.2495277778,-99.1416777778,inat
inat,19.3130478963,-99.1808822841,inat
inat,19.3133284598,-99.179846921,inat
inat,19.6136841667,-101.2114868333,inat
inat,19.66926591,-101.17251196,inat
inat,33.5325257,-112.1030512,inat
inat,30.3414146276,-97.7362498642,inat
inat,33.3616666667,-112.0923695,inat
inat,32.2480664031,-110.9108158962,inat
inat,19.7766598154,-99.2092895508,inat
inat,19.2613888889,-99.1808333333,inat
inat,19.7823366667,-99.2528916667,inat
inat,31.4861867278,-111.03515625,inat
inat,19.7904970828,-99.2442976992,inat
inat,19.7881955228,-99.2427509072,inat
inat,32.22603667,-110.645325,inat
inat,32.22510833,-110.64540833,inat
inat,19.3783490996,-99.0267574304,inat
inat,20.1760852021,-104.7051126351,inat
inat,19.9419585203,-103.7774183974,inat
inat,19.6685710781,-101.1776420917,inat
inat,19.3782139643,-99.0267802467,inat
inat,32.37427167,-110.79221333,inat
inat,21.2247441767,-100.5021124683,inat
inat,18.5626163333,-97.4970855556,inat
inat,31.9280116667,-109.97313,inat
inat,18.5680198611,-97.4781570278,inat
inat,18.5684051389,-97.4781417778,inat
inat,32.1205416667,-110.4921333333,inat
inat,32.3362284412,-110.6925855158,inat
inat,20.5279612,-100.8112885,inat
inat,32.0161998667,-112.6974568083,inat
inat,21.94996079,-100.6004538015,inat
inat,32.227005,-110.6469033333,inat
inat,19.3296324305,-98.8917718817,inat
inat,23.582815638,-99.7488212351,inat
inat,32.338225934,-110.6893361785,inat
inat,18.5777683056,-97.4747695833,inat
inat,18.5776786667,-97.4749984722,inat
inat,18.577898,-97.4748992778,inat
inat,21.8656733339,-103.9384265123,inat
inat,32.337155,-110.68525,inat
inat,20.1156767594,-98.8385392101,inat
inat,19.3171521144,-99.1801400183,inat
inat,32.48016066,-110.23543685,inat
inat,20.118026,-98.3603619722,inat
inat,19.324571,-99.178106,inat
inat,19.323075,-99.192334,inat
inat,19.83007,-101.6094133333,inat
inat,19.63716943,-101.12090952,inat
inat,20.1418548458,-98.4521464636,inat
inat,18.5635642778,-97.4936218056,inat
inat,18.5642146944,-97.4945678611,inat
inat,21.8747222222,-101.5255555556,inat
inat,21.0567141442,-102.8697816655,inat
inat,19.321421,-99.193176,inat
inat,32.339440195,-110.9815906253,inat
inat,32.3742228034,-110.79229088620001,inat
inat,32.162246,-110.501401,inat
inat,22.0606296641,-100.6156298435,inat
inat,18.56435775,-97.4933624167,inat
inat,18.5666618333,-97.4968719444,inat
inat,18.5663070556,-97.4969863889,inat
inat,33.706355,-112.0314778333,inat
inat,22.0607766937,-100.614636077,inat
inat,21.2596606427,-100.5083554055,inat
inat,22.2142654545,-100.8000468949,inat
inat,19.2495222222,-99.1416777778,inat
inat,32.3408966667,-110.6842883333,inat
inat,22.2136453281,-100.7997287643,inat
inat,19.5919817778,-99.0532308889,inat
inat,21.6731386389,-101.19278325,inat
inat,31.9526233333,-109.9663066667,inat
inat,20.0467302095,-101.549227573,inat
inat,21.1617194444,-101.7043305556,inat
inat,19.3213536634,-99.1937002167,inat
inat,18.7685567671,-97.8815146163,inat
inat,22.7624349186,-102.4965402111,inat
inat,33.4020366667,-111.902795,inat
inat,19.647836685,-101.2019729614,inat
inat,32.3381166067,-110.6918235775,inat
inat,20.8102785833,-100.5288451546,inat
inat,16.9261474444,-96.3401946944,inat
inat,21.4536793012,-100.1314793083,inat
inat,33.6009569373,-111.9468175248,inat
inat,19.414555,-98.190475,inat
inat,22.7565449116,-102.5709644705,inat
inat,19.6325371609,-98.820530833,inat
inat,19.6320579818,-101.2088877708,inat
inat,32.30652,-110.693855,inat
inat,19.3974511125,-98.9601293198,inat
inat,24.0041666667,-104.7997222222,inat
inat,21.275927257,-100.5096228978,inat
inat,20.8082060847,-100.5257883174,inat
inat,22.1514831831,-101.0531261936,inat
inat,32.2603571,-110.9201767997,inat
inat,32.8970101,-110.4875955,inat
inat,19.322673,-99.192525,inat
inat,19.3355616667,-98.8949883333,inat
inat,19.8281307219,-101.3395309447,inat
inat,21.3625541954,-99.7912455256,inat
inat,20.0274983333,-99.1490483333,inat
inat,21.45413486,-100.13981843,inat
inat,31.7041819722,-110.9455669722,inat
inat,20.7292933333,-101.1254083333,inat
inat,31.8746633333,-110.02119449999999,inat
inat,20.0325425352,-99.1207726635,inat
inat,19.3254800036,-99.7046134248,inat
inat,20.4731797976,-101.7465996882,inat
inat,20.646795,-100.6805333333,inat
inat,20.8302879444,-101.805295,inat
inat,32.3396861111,-110.9808388889,inat
inat,19.6345117932,-101.2246427455,inat
inat,21.2410368889,-100.5140056944,inat
inat,20.7923393247,-100.5162277219,inat
inat,19.6405555556,-101.2275,inat
inat,19.322679,-99.193156,inat
inat,21.0548381944,-101.5391166667,inat
inat,19.63189888,-101.1413726806,inat
inat,20.4860086456,-100.4440267722,inat
inat,20.9923972222,-100.9609861111,inat
inat,22.2785116667,-102.8597033333,inat
inat,22.7775833333,-102.5660083333,inat
inat,20.48714175,-100.2997919722,inat
inat,31.87119167,-110.01774717,inat
inat,25.8787533333,-107.5497916667,inat
inat,20.7758,-99.9609383333,inat
inat,19.5655506211,-98.9098976582,inat
inat,19.8283309936,-101.3393173217,inat
inat,19.8280639647,-101.3395309447,inat
inat,19.8282127378,-101.3395538328,inat
inat,22.2545612638,-103.3462139673,inat
inat,19.0092245682,-99.0953534587,inat
inat,31.8542511,-110.9937019,inat
inat,21.1338798436,-103.0142923843,inat
inat,22.046177172,-103.033172451,inat
inat,19.324484000000002,-99.177568,inat
inat,21.5628103531,-100.459858883,inat
inat,19.5915358784,-99.0748167342,inat
inat,21.1516379337,-102.9908286678,inat
inat,29.8154156582,-108.7216675273,inat
inat,21.1828573746,-102.9067259352,inat
inat,19.7041973706,-99.3130182847,inat
inat,31.8676888333,-108.9554771667,inat
inat,32.3389283601,-110.6913983337,inat
inat,32.3381533333,-110.6918116667,inat
inat,31.5319602041,-110.8993810574,inat
inat,31.5324569539,-110.8993876977,inat
inat,32.4723838812,-111.1011827365,inat
inat,20.988035,-101.9170916667,inat
inat,20.9880333333,-101.9171216667,inat
inat,20.7900810845,-102.0867618439,inat
inat,20.6497333333,-100.682525,inat
inat,20.3526494722,-100.9614459167,inat
inat,20.807222199999998,-100.1169443,inat
inat,23.6908241634,-100.8878638968,inat
inat,20.5543466667,-100.3611,inat
inat,16.9543736,-96.4743228,inat
inat,19.324431,-99.178019,inat
inat,21.1649343176,-103.0197437776,inat
inat,22.0940538568,-100.6816640549,inat
inat,21.0908787568,-101.4670346246,inat
inat,22.0979499037,-101.0075331414,inat
inat,21.3633681592,-99.7907955038,inat
inat,20.1294874444,-100.1481949444,inat
inat,32.337095,-110.68534667,inat
inat,21.4059536114,-99.7825496336,inat
inat,20.0643909167,-99.6015621389,inat
inat,19.5868708333,-99.0552928333,inat
inat,19.8995097618,-99.1889471579,inat
inat,22.4077068537,-100.7674648522,inat
inat,21.6089187264,-100.4026983462,inat
inat,29.9664905257,-95.4263652488,inat
inat,21.919624808,-103.9046279909,inat
inat,31.7948908785,-111.0151981294,inat
inat,24.5248501205,-98.9639012238,inat
inat,19.4229668678,-97.4031615002,inat
inat,19.4229840809,-97.4030758372,inat
inat,19.4229871043,-97.4032044156,inat
inat,21.2233516667,-101.6861833333,inat
inat,32.4231366871,-110.887998247,inat
inat,40.4216629898,-86.9136692508,inat
inat,19.8195150049,-99.9207081254,inat
inat,21.0019176657,-101.2536692619,inat
inat,21.1955555,-101.7055555,inat
inat,20.8094576928,-100.5228420124,inat
inat,19.7033558606,-101.1200566962,inat
inat,19.7034660211,-101.1204938963,inat
inat,19.3688851,-99.7365059,inat
inat,22.0058173985,-101.1501519169,inat
inat,21.2637808889,-100.49942325,inat
inat,20.4451335,-100.290795,inat
inat,21.2574461872,-100.4956506948,inat
inat,21.2584063515,-100.4972907276,inat
inat,20.4301716667,-100.8774683333,inat
inat,20.4300083333,-100.8809316667,inat
inat,20.4300266667,-100.8809366667,inat
inat,20.4290983333,-100.8830283333,inat
inat,18.8886037778,-98.2849949167,inat
inat,30.41969667,-97.69306167,inat
inat,20.8580133333,-102.4874716667,inat
inat,21.0823861111,-101.1335694444,inat
inat,17.7056679942,-97.3228661017,inat
inat,18.993096282,-98.4727270431,inat
inat,21.8665012514,-101.0687725246,inat
inat,20.4293533333,-100.8858133333,inat
inat,19.9496915471,-99.6690796874,inat
inat,20.42844,-100.8874483333,inat
inat,20.428065,-100.8880416667,inat
inat,18.027788,-97.669621,inat
inat,19.3673841969,-99.2557102069,inat
inat,19.4670984167,-98.1035195556,inat
inat,31.3410305699,-110.2616206719,inat
inat,40.0382241104,-75.3424517168,inat
inat,19.6440525053,-101.2071075439,inat
inat,31.7960291309,-111.0156810377,inat
inat,21.2849741197,-100.2124607717,inat
inat,21.9216870251,-101.8663498465,inat
inat,21.9147812832,-101.8502525307,inat
inat,20.0169016667,-99.1234316667,inat
inat,21.3894844086,-101.6424096773,inat
inat,21.3904255906,-101.6537472361,inat
inat,20.0626383333,-101.3152666667,inat
inat,33.45342,-111.9357,inat
inat,20.9067463,-99.9283477,inat
inat,24.7114071848,-99.9173150768,inat
inat,17.6964430958,-97.200277783,inat
inat,19.5007628056,-97.4498881389,inat
inat,20.21806,-100.6222116667,inat
inat,19.740127229,-98.845265843,inat
inat,19.3211343388,-99.1934128982,inat
inat,20.7866365278,-102.0795897222,inat
inat,21.2524830016,-102.9422365588,inat
inat,20.5257055588,-99.6044346475,inat
inat,21.1320476531,-100.5259704589,inat
inat,31.7986439722,-111.0186759722,inat
inat,24.3978348171,-103.8055399531,inat
inat,21.1886980119,-102.7176359711,inat
inat,18.6428135534,-97.8587668017,inat
inat,21.2003253889,-101.5582117222,inat
inat,21.8526149997,-102.3376850411,inat
inat,21.3833931,-101.6360664,inat
inat,21.2117443215,-103.0145793446,inat
inat,20.2197183333,-100.6122266667,inat
inat,21.0053261471,-103.1647689998,inat
inat,32.3589714066,-110.7560354635,inat
inat,31.3412437042,-110.2614666966,inat
inat,21.1270122528,-102.9928970336,inat
inat,18.0152723144,-97.6586954668,inat
inat,21.2764709313,-100.509470555,inat
inat,21.2773703611,-100.5094851944,inat
inat,25.2538016667,-101.0586066667,inat
inat,21.5870956351,-100.4077767624,inat
inat,21.600903,-100.382301,inat
inat,21.600906,-100.382301,inat
inat,18.9351203056,-98.2844043333,inat
inat,21.2667330278,-100.5000298056,inat
inat,21.2667316667,-100.5000253889,inat
inat,21.2665259167,-100.4998095278,inat
inat,20.02325,-99.0929266667,inat
inat,20.8001199722,-101.0337119722,inat
inat,22.6845223173,-103.0875204112,inat
inat,19.9910746349,-99.167597406,inat
inat,19.9916693906,-99.167172785,inat
inat,19.6763401031,-101.3649139403,inat
inat,21.2518108425,-100.4429611593,inat
inat,18.9071658611,-98.3109582222,inat
inat,20.2301066667,-99.8931733333,inat
inat,19.3218116667,-99.1918033333,inat
inat,40.5105440139,-88.9870933465,inat
inat,21.181923672899998,-100.503216588,inat
inat,31.54790833,-111.09951667,inat
inat,19.9402149764,-99.9835088477,inat
inat,31.3377777778,-110.2702777778,inat
inat,22.1313749641,-102.3639617876,inat
inat,21.379767553,-101.6361188757,inat
inat,19.6230659415,-98.87555553,inat
inat,19.5439927556,-98.8051773029,inat
inat,21.2766335278,-100.5116769444,inat
inat,21.2766396944,-100.5116451667,inat
inat,21.2766143037,-100.5117441853,inat
inat,21.2626228014,-100.5124571847,inat
inat,20.796367645,-100.7598953244,inat
inat,21.9299884822,-101.9139861446,inat
inat,20.7628221648,-99.7508892396,inat
inat,19.7874698639,-98.5496139525,inat
inat,19.64755545,-101.40596261,inat
inat,19.3346332,-97.4503054,inat
inat,21.27663029,-100.51167597,inat
inat,22.049918067,-103.0376970023,inat
inat,20.253398,-100.549172,inat
inat,32.22709,-110.64696000000001,inat
inat,20.7401834673,-99.7338223947,inat
inat,21.1356616667,-101.5475244722,inat
inat,32.24854899,-110.90856018,inat
inat,20.7174677989,-101.2241911143,inat
inat,19.66917822,-101.17256372,inat
inat,20.9200195147,-99.7454392046,inat
inat,41.5050006083,-81.5685117509,inat
inat,21.1291356489,-103.0061104818,inat
inat,21.3983011167,-101.6482768056,inat
inat,19.64285833,-101.13765833,inat
inat,21.6195791642,-102.6249813128,inat
inat,19.92198475,-100.0283336111,inat
inat,22.630516,-104.214381,inat
inat,32.2817338599,-110.7306881994,inat
inat,21.1434073277,-102.9831586089,inat
inat,28.9577738243,-108.4831920181,inat
inat,25.2511616667,-100.8147583333,inat
inat,20.84626667,-100.72067167,inat
inat,18.7446194787,-97.7001030743,inat
inat,20.697326,-100.016564,inat
inat,25.3895896229,-100.9179629455,inat
inat,22.6965006554,-102.4940786138,inat
inat,17.0467247,-97.6206991,inat
inat,21.1419024414,-102.9833347827,inat
inat,21.963142,-101.027494,inat
inat,19.30840755,-99.67460691,inat
inat,20.188597027,-100.1451176405,inat
inat,25.3540973661,-100.34702301,inat
inat,22.7332965219,-102.55172465,inat
inat,22.7798861981,-102.5246118808,inat
inat,21.309252,-99.834518,inat
inat,22.1268914496,-102.2792551294,inat
inat,21.19267,-100.299835,inat
inat,21.2605193889,-100.5094115278,inat
inat,21.2574894722,-100.5093728333,inat
inat,21.328931267,-100.1224097087,inat
inat,19.0139315556,-98.4683965556,inat
inat,22.7779191289,-102.5372195989,inat
inat,18.9771486944,-98.3164933056,inat
inat,22.7788069438,-102.5437028334,inat
inat,28.3715757,-108.9268986,inat
inat,21.1778429722,-99.9460689722,inat
inat,22.5728048419,-102.3383767158,inat
inat,20.2027666919,-99.5215467974,inat
inat,21.002995,-100.1956983333,inat
inat,22.8241099,-103.4103011,inat
inat,19.2579722222,-99.1382916667,inat
inat,19.3147373028,-99.7008083189,inat
inat,22.5879171641,-102.3987608421,inat
inat,19.64741822,-101.40553982,inat
inat,21.1081587197,-102.9886333707,inat
inat,19.3144253448,-99.7047556266,inat
inat,19.3214972513,-99.1928425526,inat
inat,22.078603,-101.1497339722,inat
inat,22.0823929722,-101.097228,inat
inat,22.0781999722,-101.1497619722,inat
inat,22.078388,-101.1496649722,inat
inat,22.0783799722,-101.149606,inat
inat,22.078413,-101.1495199722,inat
inat,19.7280555556,-101.1244444444,inat
inat,19.6422863006,-101.2165756225,inat
inat,21.3318472059,-100.1313432879,inat
inat,19.9611257047,-102.970441294,inat
inat,32.10916117,-110.48742833,inat
inat,18.9844895556,-98.3369922222,inat
inat,22.3517547127,-102.4638235295,inat
inat,19.9538126301,-102.9479634072,inat
inat,25.3884383333,-100.79584,inat
inat,22.3216683333,-102.44234,inat
inat,21.9495049444,-100.6265785278,inat
inat,21.9494823056,-100.6265597222,inat
inat,19.312793,-99.69789,inat
inat,19.25753833,-99.13857217,inat
inat,19.4968553948,-98.8205107301,inat
inat,32.30044167,-111.00091667,inat
inat,24.9526798776,-104.0451224691,inat
inat,21.8435155846,-102.3949616053,inat
inat,19.7721424505,-99.2555993097,inat
inat,32.245950226,-110.9334086402,inat
inat,19.7059504495,-101.1949825287,inat
inat,19.6436100006,-101.2189636228,inat
inat,19.2936282651,-99.6728311891,inat
inat,19.6422004697,-101.2323684692,inat
inat,33.2956995908,-112.0276061633,inat
inat,20.710181684,-100.4301310189,inat
inat,19.655611438,-99.1407287909,inat
inat,19.6438581701,-101.2179978937,inat
inat,19.6438685903,-101.2176247314,inat
inat,32.32314167,-110.71328667,inat
inat,19.0658857222,-98.3965403333,inat
inat,32.3452069249,-111.0025054794,inat
inat,21.1678604445,-102.8901879657,inat
inat,22.1094485495,-100.9879089431,inat
inat,21.9466666667,-102.1205555556,inat
inat,32.3267924961,-110.7007100413,inat
inat,22.1997222222,-103.6658333333,inat
inat,19.5842351391,-99.1102044023,inat
inat,32.2319512954,-109.4994231686,inat
inat,19.0035859856,-99.1004069522,inat
inat,19.334718,-99.189038,inat
inat,21.8672673115,-101.5925851464,inat
inat,32.215995084,-110.443105259,inat
inat,20.6420022454,-101.7082010955,inat
inat,19.485083539,-101.357467904,inat
inat,32.3153372074,-110.7101740164,inat
inat,22.6018104542,-102.9633603291,inat
inat,19.4922137335,-102.2551868352,inat
inat,20.7560545601,-99.7160356982,inat
inat,20.7771133139,-100.6422798667,inat
inat,19.4841762514,-101.3628606608,inat
inat,16.9572222222,-96.4461111111,inat
inat,22.2037321081,-103.6743228447,inat
inat,32.2270666667,-110.6469638889,inat
inat,20.9967441558,-101.2542724608,inat
inat,32.3093580874,-110.8176518698,inat
inat,32.3577716667,-110.7582866667,inat
inat,20.3316726683,-100.2945327758,inat
inat,32.3372194444,-110.6918611111,inat
inat,22.1487340767,-101.0549116782,inat
inat,20.6689203657,-100.1121557501,inat
inat,20.4476394674,-100.2778722346,inat
inat,20.6577784153,-100.1381925629,inat
inat,20.66822833,-100.11205283,inat
inat,20.7380887753,-99.7123344988,inat
inat,20.8926465278,-101.2746873333,inat
inat,19.4839871695,-99.2588789016,inat
inat,32.3532638889,-110.8585277778,inat
inat,19.6441631317,-101.2178497314,inat
inat,22.7771448097,-102.5626104562,inat
inat,19.3448589233,-98.2679899226,inat
inat,20.1143683828,-98.8404595636,inat
inat,32.37278,-110.78895,inat
inat,32.38128,-110.80847,inat
inat,21.9386017664,-100.5813759193,inat
inat,19.710269928,-99.9620513916,inat
inat,19.3163694546,-99.1909958795,inat
